Air temperature,Process temperature,Rotational speed,Torque,Tool wear,Temp_Delta,Type,true_failure,predicted_failure,recommended_disposition
299.9,309.2,1761,25.6,115,9.300000000000011,L,NONE,NONE,Manual review
298.9,310.1,1513,41.5,80,11.200000000000045,M,NONE,NONE,Manual review
298.0,307.5,1387,45.5,166,9.5,M,NONE,NONE,Manual review
301.0,311.3,1342,50.9,60,10.300000000000011,L,NONE,NONE,Manual review
300.3,311.8,1567,37.7,180,11.5,L,NONE,NONE,Manual review
297.6,309.2,1611,33.1,155,11.599999999999966,L,NONE,NONE,Manual review
298.3,309.3,1558,37.2,73,11.0,L,NONE,NONE,Manual review
303.3,311.5,1601,35.2,10,8.199999999999989,L,NONE,NONE,Manual review
300.6,309.4,1463,49.2,235,8.799999999999955,H,NONE,NONE,Manual review
298.9,308.9,1750,29.9,50,10.0,M,NONE,NONE,Manual review
297.2,308.6,1284,51.3,32,11.400000000000034,M,NONE,NONE,Manual review
302.8,310.6,1670,29.1,2,7.800000000000011,L,NONE,NONE,Manual review
301.1,310.7,1436,45.3,8,9.599999999999966,L,NONE,NONE,Manual review
299.9,310.4,1367,53.3,201,10.5,M,NONE,NONE,Manual review
298.1,307.8,1413,54.1,113,9.699999999999989,L,NONE,NONE,Manual review
299.3,308.5,1589,32.7,74,9.199999999999989,L,NONE,NONE,Manual review
300.2,311.6,1671,28.8,149,11.400000000000034,L,NONE,NONE,Manual review
300.3,309.4,1705,29.4,190,9.099999999999966,L,NONE,NONE,Manual review
300.9,310.8,1490,38.1,125,9.900000000000034,L,NONE,NONE,Manual review
300.5,309.8,1324,72.8,159,9.300000000000011,H,PWF,NONE,Manual review
297.1,308.4,1468,44.4,197,11.299999999999955,L,NONE,NONE,Manual review
302.8,312.3,1494,37.5,198,9.5,L,NONE,NONE,Manual review
299.8,310.8,1553,32.2,161,11.0,L,NONE,NONE,Manual review
296.5,307.5,1566,35.1,206,11.0,L,NONE,NONE,Manual review
300.1,310.6,1809,24.3,97,10.5,L,NONE,NONE,Manual review
301.0,312.0,1447,36.8,31,11.0,L,NONE,NONE,Manual review
298.4,309.2,1425,45.5,11,10.800000000000011,L,NONE,NONE,Manual review
299.9,311.3,1703,28.4,134,11.400000000000034,M,NONE,NONE,Manual review
302.6,310.4,1409,53.3,52,7.7999999999999545,H,NONE,NONE,Manual review
299.2,308.6,1462,55.0,163,9.400000000000034,H,NONE,NONE,Manual review
299.3,309.0,1419,46.6,158,9.699999999999989,L,NONE,NONE,Manual review
298.0,307.9,1417,51.0,137,9.899999999999977,M,NONE,NONE,Manual review
301.4,310.7,1375,42.0,168,9.300000000000011,M,NONE,NONE,Manual review
295.6,306.2,1612,31.2,131,10.599999999999966,L,NONE,NONE,Manual review
302.8,312.5,1694,28.4,66,9.699999999999989,L,NONE,NONE,Manual review
303.0,311.2,1382,50.5,203,8.199999999999989,L,NONE,NONE,Manual review
299.1,310.1,1429,42.9,96,11.0,H,NONE,NONE,Manual review
298.4,309.0,1474,52.7,95,10.600000000000023,L,NONE,NONE,Manual review
297.4,308.2,1533,37.4,115,10.800000000000011,L,NONE,NONE,Manual review
298.3,307.7,1439,43.8,111,9.399999999999977,M,NONE,NONE,Manual review
299.5,309.2,1499,41.5,175,9.699999999999989,L,NONE,NONE,Manual review
299.5,309.3,1941,22.5,18,9.800000000000011,L,NONE,NONE,Manual review
298.5,309.5,1548,44.5,132,11.0,L,NONE,NONE,Manual review
298.4,307.7,1626,31.1,166,9.300000000000011,H,RNF,NONE,Manual review
300.9,311.2,1518,35.0,90,10.300000000000011,H,NONE,NONE,Manual review
301.9,311.4,1465,39.9,153,9.5,M,NONE,NONE,Manual review
299.3,309.1,1551,39.1,147,9.800000000000011,L,NONE,NONE,Manual review
303.6,311.8,1614,33.2,155,8.199999999999989,L,NONE,NONE,Manual review
300.6,310.9,1472,47.6,75,10.299999999999955,L,NONE,NONE,Manual review
300.9,310.7,1656,30.7,200,9.800000000000011,H,NONE,NONE,Manual review
301.7,310.8,1954,21.6,198,9.100000000000023,M,NONE,NONE,Manual review
302.7,312.4,1423,51.9,60,9.699999999999989,L,NONE,NONE,Manual review
300.0,309.7,1542,47.1,25,9.699999999999989,L,NONE,NONE,Manual review
302.2,311.1,1418,47.0,61,8.900000000000034,L,NONE,NONE,Manual review
302.4,312.1,1492,47.7,7,9.700000000000045,M,NONE,NONE,Manual review
295.8,306.4,1356,48.0,99,10.599999999999966,L,NONE,NONE,Manual review
300.2,309.5,2183,17.8,39,9.300000000000011,L,NONE,NONE,Manual review
297.5,308.7,1352,53.0,171,11.199999999999989,M,NONE,NONE,Manual review
298.0,307.7,1430,47.3,49,9.699999999999989,L,NONE,NONE,Manual review
303.0,311.2,1519,38.0,139,8.199999999999989,M,NONE,NONE,Manual review
301.2,311.7,1433,49.3,206,10.5,L,NONE,NONE,Manual review
298.3,309.1,1488,40.6,176,10.800000000000011,M,NONE,NONE,Manual review
303.4,311.6,1564,41.9,137,8.200000000000045,L,NONE,NONE,Manual review
297.5,309.5,1668,27.9,240,12.0,H,NONE,NONE,Manual review
301.0,311.5,1559,31.8,195,10.5,L,NONE,NONE,Manual review
298.6,309.5,1366,55.0,65,10.899999999999977,M,NONE,NONE,Manual review
299.1,310.5,1428,43.0,53,11.399999999999977,M,NONE,NONE,Manual review
303.7,312.0,1892,22.5,79,8.300000000000011,L,NONE,NONE,Manual review
303.0,311.2,1735,26.1,194,8.199999999999989,L,NONE,NONE,Manual review
298.8,310.2,1583,35.7,116,11.399999999999977,M,NONE,NONE,Manual review
303.8,312.8,1443,40.7,145,9.0,L,NONE,NONE,Manual review
297.8,308.4,1374,47.1,150,10.599999999999966,L,NONE,NONE,Manual review
302.6,310.2,1923,21.5,18,7.599999999999966,L,NONE,NONE,Manual review
298.2,308.7,1408,46.3,3,10.5,L,NONE,NONE,Manual review
296.6,307.4,1504,45.8,58,10.799999999999955,L,NONE,NONE,Manual review
299.6,309.1,2266,15.3,79,9.5,L,NONE,NONE,Manual review
298.5,308.7,1450,43.9,28,10.199999999999989,H,NONE,NONE,Manual review
302.0,310.8,1948,19.7,66,8.800000000000011,L,NONE,NONE,Manual review
299.2,308.7,1650,30.5,93,9.5,L,NONE,NONE,Manual review
303.3,311.5,1412,55.6,67,8.199999999999989,L,NONE,NONE,Manual review
302.1,311.2,1454,46.8,0,9.099999999999966,L,NONE,NONE,Manual review
302.6,312.3,1512,34.2,44,9.699999999999989,L,NONE,NONE,Manual review
298.2,309.0,1524,39.1,100,10.800000000000011,H,NONE,NONE,Manual review
299.9,309.9,1639,42.1,159,10.0,M,NONE,NONE,Manual review
304.0,313.1,1648,35.7,119,9.100000000000023,L,NONE,NONE,Manual review
297.7,307.3,1249,62.8,47,9.600000000000023,H,NONE,NONE,Manual review
298.1,307.8,1569,31.2,131,9.699999999999989,M,NONE,NONE,Manual review
297.4,308.5,1782,25.9,54,11.100000000000023,L,NONE,NONE,Manual review
300.0,311.4,1508,38.2,18,11.399999999999977,L,NONE,NONE,Manual review
302.2,311.6,1357,44.2,142,9.400000000000034,H,NONE,NONE,Manual review
301.3,310.5,1390,45.8,63,9.199999999999989,L,NONE,NONE,Manual review
300.1,311.4,1913,21.9,15,11.299999999999955,M,NONE,NONE,Manual review
297.4,309.1,1478,49.8,150,11.700000000000045,L,NONE,NONE,Manual review
303.6,312.6,1498,40.2,155,9.0,H,NONE,NONE,Manual review
302.4,311.8,1539,39.9,101,9.400000000000034,M,NONE,NONE,Manual review
298.8,310.1,1719,28.8,206,11.300000000000011,M,NONE,NONE,Manual review
300.6,310.2,1555,41.9,19,9.599999999999966,L,NONE,NONE,Manual review
301.5,310.5,1351,52.9,116,9.0,L,NONE,NONE,Manual review
301.1,311.7,1816,24.5,7,10.599999999999966,L,NONE,NONE,Manual review
298.9,308.5,1742,34.5,117,9.600000000000023,L,NONE,NONE,Manual review
297.6,307.1,1526,39.1,39,9.5,M,NONE,NONE,Manual review
300.1,310.5,1494,44.2,117,10.399999999999977,L,NONE,NONE,Manual review
295.6,306.3,1509,35.8,60,10.699999999999989,H,NONE,NONE,Manual review
298.3,309.1,1387,52.3,160,10.800000000000011,L,NONE,NONE,Manual review
300.9,310.4,1576,40.4,92,9.5,M,NONE,NONE,Manual review
302.4,310.3,1375,52.5,161,7.900000000000034,M,HDF,HDF,Investigate cooling; collect temp sensors; open NCR
302.7,311.5,1494,41.4,149,8.800000000000011,L,NONE,NONE,Manual review
296.4,307.4,1416,50.0,210,11.0,M,NONE,NONE,Manual review
303.4,312.2,1656,32.7,195,8.800000000000011,L,NONE,NONE,Manual review
299.2,310.3,1429,40.1,23,11.100000000000023,L,NONE,NONE,Manual review
300.3,311.6,1595,38.8,154,11.300000000000011,L,NONE,NONE,Manual review
300.5,309.8,1441,48.8,200,9.300000000000011,L,NONE,NONE,Manual review
300.9,311.0,1382,51.2,136,10.100000000000023,L,NONE,NONE,Manual review
297.2,308.7,1463,49.9,146,11.5,L,NONE,NONE,Manual review
297.3,308.3,1301,39.6,5,11.0,M,NONE,NONE,Manual review
297.4,308.4,2151,17.7,0,11.0,L,NONE,NONE,Manual review
299.0,308.7,1507,37.5,134,9.699999999999989,L,NONE,NONE,Manual review
298.8,310.1,1483,45.4,192,11.300000000000011,H,NONE,NONE,Manual review
300.0,311.5,1749,28.3,83,11.5,L,NONE,NONE,Manual review
298.3,310.1,1509,37.6,85,11.800000000000011,H,NONE,NONE,Manual review
300.5,310.9,1447,46.5,137,10.399999999999977,H,NONE,NONE,Manual review
297.7,307.4,1643,36.5,55,9.699999999999989,L,NONE,NONE,Manual review
301.7,310.6,1471,43.8,80,8.900000000000034,L,NONE,NONE,Manual review
296.9,307.8,1392,43.9,0,10.900000000000034,M,NONE,NONE,Manual review
298.8,308.6,1593,35.5,175,9.800000000000011,L,NONE,NONE,Manual review
299.8,310.9,1427,47.2,168,11.099999999999966,H,NONE,NONE,Manual review
303.5,312.6,1642,29.4,18,9.100000000000023,M,NONE,NONE,Manual review
302.1,311.2,1460,46.9,198,9.099999999999966,L,NONE,NONE,Manual review
302.6,312.1,1611,39.9,210,9.5,M,NONE,NONE,Manual review
300.4,311.8,1707,30.0,165,11.400000000000034,M,NONE,NONE,Manual review
298.2,308.9,1512,38.5,28,10.699999999999989,M,NONE,NONE,Manual review
302.9,312.2,1340,57.8,90,9.300000000000011,L,NONE,NONE,Manual review
299.9,309.1,1412,48.3,198,9.200000000000045,L,NONE,NONE,Manual review
298.5,309.3,1692,26.7,118,10.800000000000011,M,NONE,NONE,Manual review
299.0,310.6,1787,22.2,192,11.600000000000023,M,NONE,NONE,Manual review
298.2,309.7,1585,37.4,118,11.5,L,NONE,NONE,Manual review
299.9,310.1,1362,56.3,179,10.200000000000045,M,NONE,NONE,Manual review
301.6,310.6,1391,49.4,164,9.0,L,NONE,NONE,Manual review
299.8,309.8,1749,33.4,153,10.0,L,NONE,NONE,Manual review
298.0,309.6,1633,34.8,41,11.600000000000023,L,NONE,NONE,Manual review
298.0,308.5,1713,25.3,124,10.5,L,NONE,NONE,Manual review
300.8,310.3,1494,42.2,35,9.5,M,NONE,NONE,Manual review
297.5,308.9,1581,30.4,155,11.399999999999977,L,NONE,NONE,Manual review
301.9,310.9,1456,43.6,45,9.0,M,NONE,NONE,Manual review
298.5,309.5,1370,52.4,113,11.0,L,NONE,NONE,Manual review
300.1,309.2,1427,37.6,73,9.099999999999966,L,NONE,NONE,Manual review
303.9,313.1,1343,61.4,14,9.200000000000045,M,NONE,NONE,Manual review
298.8,310.1,1653,30.3,119,11.300000000000011,L,NONE,NONE,Manual review
298.1,307.6,1565,36.3,140,9.5,M,NONE,NONE,Manual review
300.5,312.0,1558,36.7,113,11.5,L,NONE,NONE,Manual review
300.5,309.8,1345,62.7,153,9.300000000000011,L,NONE,NONE,Manual review
298.9,310.2,1498,50.2,160,11.300000000000011,L,NONE,NONE,Manual review
297.3,308.4,1686,34.5,97,11.099999999999966,M,NONE,NONE,Manual review
303.5,311.6,1428,46.2,139,8.100000000000023,L,NONE,NONE,Manual review
300.9,312.1,1359,51.7,146,11.200000000000045,L,NONE,NONE,Manual review
301.5,310.6,1587,33.7,122,9.100000000000023,L,NONE,NONE,Manual review
295.9,306.6,1679,30.4,117,10.700000000000045,L,NONE,NONE,Manual review
297.5,308.5,1446,41.9,32,11.0,L,NONE,NONE,Manual review
300.7,310.5,1476,43.1,134,9.800000000000011,H,NONE,NONE,Manual review
304.0,313.4,1389,45.8,123,9.399999999999977,M,NONE,NONE,Manual review
304.0,313.0,1541,45.9,64,9.0,L,NONE,NONE,Manual review
295.9,306.4,1575,28.5,74,10.5,L,NONE,NONE,Manual review
298.1,307.9,1446,42.8,121,9.799999999999955,M,NONE,NONE,Manual review
301.0,311.3,1597,39.2,66,10.300000000000011,H,NONE,NONE,Manual review
301.3,310.6,1378,49.4,173,9.300000000000011,M,NONE,NONE,Manual review
302.0,309.9,1447,42.8,185,7.899999999999977,H,NONE,NONE,Manual review
298.0,307.6,1509,41.6,33,9.600000000000023,L,NONE,NONE,Manual review
297.3,308.7,1592,34.4,158,11.399999999999977,L,NONE,NONE,Manual review
302.3,311.0,1528,43.1,30,8.699999999999989,L,NONE,NONE,Manual review
298.0,307.5,1792,27.9,217,9.5,L,NONE,NONE,Manual review
295.5,305.9,1593,37.2,197,10.399999999999977,H,NONE,NONE,Manual review
301.0,310.5,1932,21.7,79,9.5,L,NONE,NONE,Manual review
304.2,313.5,1557,37.3,164,9.300000000000011,M,NONE,NONE,Manual review
300.1,309.5,1450,40.1,100,9.399999999999977,L,NONE,NONE,Manual review
299.0,308.9,1526,41.1,20,9.899999999999977,M,NONE,NONE,Manual review
301.0,312.2,1264,59.0,57,11.199999999999989,L,NONE,NONE,Manual review
300.2,311.7,1286,55.1,42,11.5,L,NONE,NONE,Manual review
300.8,311.0,1580,36.6,109,10.199999999999989,M,NONE,NONE,Manual review
304.0,313.0,2012,21.1,115,9.0,L,NONE,NONE,Manual review
297.5,308.6,1514,36.9,134,11.100000000000023,L,NONE,NONE,Manual review
297.4,308.6,1680,32.8,200,11.200000000000045,L,NONE,NONE,Manual review
297.8,307.3,1327,61.0,186,9.5,L,OSF,NONE,Manual review
299.0,310.4,1483,41.5,96,11.399999999999977,L,NONE,NONE,Manual review
298.6,309.6,1635,29.7,9,11.0,M,NONE,NONE,Manual review
299.9,310.5,1576,39.4,183,10.600000000000023,M,NONE,NONE,Manual review
297.9,307.3,1663,28.7,7,9.400000000000034,H,NONE,NONE,Manual review
303.5,312.9,1572,44.7,84,9.399999999999977,M,NONE,NONE,Manual review
300.6,310.4,1510,42.8,124,9.799999999999955,H,NONE,NONE,Manual review
299.2,310.2,1458,47.0,183,11.0,L,NONE,NONE,Manual review
298.8,309.9,1525,39.7,77,11.099999999999966,L,NONE,NONE,Manual review
298.5,309.5,1501,40.2,114,11.0,M,NONE,NONE,Manual review
300.0,309.8,1474,40.6,78,9.800000000000011,L,NONE,NONE,Manual review
297.2,308.5,1487,46.9,173,11.300000000000011,M,NONE,NONE,Manual review
299.5,309.1,1863,22.5,79,9.600000000000023,L,NONE,NONE,Manual review
297.3,308.2,1396,52.7,212,10.899999999999977,L,OSF,NONE,Manual review
296.6,307.5,1485,42.7,204,10.899999999999977,L,NONE,NONE,Manual review
297.4,308.7,1382,49.9,151,11.300000000000011,M,NONE,NONE,Manual review
302.1,311.1,1450,51.6,86,9.0,M,NONE,NONE,Manual review
297.4,308.4,1371,57.4,52,11.0,L,NONE,NONE,Manual review
300.5,311.6,1444,49.3,92,11.100000000000023,L,NONE,NONE,Manual review
297.9,307.5,1880,23.3,146,9.600000000000023,H,NONE,NONE,Manual review
300.6,310.2,1447,45.9,17,9.599999999999966,L,NONE,NONE,Manual review
302.1,311.5,1383,53.6,108,9.399999999999977,M,NONE,NONE,Manual review
302.1,311.4,1391,49.2,52,9.299999999999955,L,NONE,NONE,Manual review
299.9,309.0,1553,40.0,88,9.100000000000023,L,NONE,NONE,Manual review
300.3,311.7,1317,56.5,7,11.399999999999977,L,NONE,NONE,Manual review
300.6,312.0,1670,29.4,134,11.399999999999977,L,NONE,NONE,Manual review
302.3,311.0,1412,47.0,164,8.699999999999989,L,NONE,NONE,Manual review
299.8,310.0,1361,53.8,167,10.199999999999989,L,NONE,NONE,Manual review
300.7,311.3,1374,53.1,66,10.600000000000023,H,NONE,NONE,Manual review
297.2,308.6,1864,23.6,103,11.400000000000034,L,NONE,NONE,Manual review
301.4,310.5,1563,39.9,83,9.100000000000023,M,NONE,NONE,Manual review
296.8,307.5,1474,42.4,107,10.699999999999989,L,NONE,NONE,Manual review
302.2,311.7,1488,44.6,178,9.5,L,NONE,NONE,Manual review
300.2,309.5,1729,28.4,131,9.300000000000011,L,NONE,NONE,Manual review
297.0,307.7,1447,46.4,8,10.699999999999989,L,NONE,NONE,Manual review
298.8,308.9,1461,47.9,206,10.099999999999966,L,NONE,NONE,Manual review
298.6,310.2,1569,36.3,10,11.599999999999966,L,NONE,NONE,Manual review
300.4,311.7,1511,33.0,200,11.300000000000011,M,NONE,NONE,Manual review
300.7,311.7,1910,19.7,13,11.0,L,NONE,NONE,Manual review
300.3,311.7,1447,36.8,0,11.399999999999977,M,NONE,NONE,Manual review
296.3,307.1,1419,48.6,142,10.800000000000011,L,NONE,NONE,Manual review
302.8,310.6,2016,19.9,199,7.800000000000011,L,NONE,NONE,Manual review
299.7,310.2,1458,43.4,28,10.5,L,NONE,NONE,Manual review
297.5,308.5,1662,30.3,26,11.0,M,NONE,NONE,Manual review
297.8,307.5,1448,51.2,107,9.699999999999989,L,NONE,NONE,Manual review
299.1,308.3,1325,46.9,28,9.199999999999989,L,NONE,NONE,Manual review
303.7,312.4,1540,37.4,146,8.699999999999989,M,NONE,NONE,Manual review
297.4,308.0,1383,46.2,188,10.600000000000023,L,NONE,NONE,Manual review
298.9,308.7,1353,48.1,79,9.800000000000011,H,NONE,NONE,Manual review
304.2,313.4,1411,54.8,44,9.199999999999989,M,NONE,NONE,Manual review
300.7,311.9,1657,30.9,116,11.199999999999989,M,NONE,NONE,Manual review
302.3,311.0,1609,31.0,190,8.699999999999989,L,NONE,NONE,Manual review
300.8,311.1,1509,33.4,172,10.300000000000011,L,NONE,NONE,Manual review
302.7,312.4,1360,47.8,11,9.699999999999989,L,NONE,NONE,Manual review
300.8,311.3,1462,41.4,75,10.5,L,NONE,NONE,Manual review
300.4,310.5,1818,25.1,14,10.100000000000023,L,NONE,NONE,Manual review
302.2,311.4,1539,35.1,24,9.199999999999989,M,NONE,NONE,Manual review
298.4,308.4,1479,39.2,58,10.0,H,NONE,NONE,Manual review
300.4,309.5,1349,50.4,30,9.100000000000023,L,NONE,NONE,Manual review
302.2,311.2,1347,49.8,94,9.0,M,NONE,NONE,Manual review
299.6,309.4,1642,30.3,80,9.799999999999955,M,NONE,NONE,Manual review
299.6,310.9,1229,65.2,209,11.299999999999955,L,OSF,OSF,Inspect mechanical stress; check torque logs; open NCR
298.8,310.0,1389,49.6,149,11.199999999999989,L,NONE,NONE,Manual review
297.0,307.8,1683,32.3,197,10.800000000000011,L,NONE,NONE,Manual review
